# Date, spot_meas, millis
2000-01-01T00:00:00Z, 2195312, 18.69
2000-01-01T00:00:00Z, 2196438, 18.69
2000-01-01T00:00:00Z, 2197563, 18.69
2000-01-01T00:00:00Z, 2198688, 18.75
2000-01-01T00:00:00Z, 2199814, 18.75
2000-01-01T00:00:00Z, 2200939, 18.75
2000-01-01T00:00:00Z, 2202064, 18.75
2000-01-01T00:00:00Z, 2203194, 18.75
2000-01-01T00:00:00Z, 2204319, 18.75
2000-01-01T00:00:00Z, 2205445, 18.75
2000-01-01T00:00:00Z, 2206570, 18.81
2000-01-01T00:00:00Z, 2207693, 18.81
2000-01-01T00:00:00Z, 2208819, 18.81
2000-01-01T00:00:00Z, 2209945, 18.88
2000-01-01T00:00:00Z, 2211070, 18.88
2000-01-01T00:00:00Z, 2212196, 18.88
2000-01-01T00:00:00Z, 2213321, 18.88
2000-01-01T00:00:00Z, 2214447, 18.88
2000-01-01T00:00:00Z, 2215572, 18.94
2000-01-01T00:00:00Z, 2216697, 18.88
2000-01-01T00:00:00Z, 2217823, 18.94
2000-01-01T00:00:00Z, 2218948, 18.94
2000-01-01T00:00:00Z, 2220073, 18.94
2000-01-01T00:00:00Z, 2221199, 18.94
2000-01-01T00:00:00Z, 2222327, 18.94
2000-01-01T00:00:00Z, 2223453, 19.00
2000-01-01T00:00:00Z, 2224578, 19.00
2000-01-01T00:00:00Z, 2225703, 19.00
2000-01-01T00:00:00Z, 2226829, 19.00
2000-01-01T00:00:00Z, 2227954, 19.06
2000-01-01T00:00:00Z, 2229079, 19.06
2000-01-01T00:00:00Z, 2230204, 19.06
2000-01-01T00:00:00Z, 2231329, 19.06
2000-01-01T00:00:00Z, 2232455, 19.13
2000-01-01T00:00:00Z, 2233580, 19.13
2000-01-01T00:00:00Z, 2234705, 19.13
2000-01-01T00:00:00Z, 2235831, 19.13
2000-01-01T00:00:00Z, 2236954, 19.19
2000-01-01T00:00:00Z, 2238078, 19.19
2000-01-01T00:00:00Z, 2239204, 19.19
2000-01-01T00:00:00Z, 2240329, 19.19
2000-01-01T00:00:00Z, 2241454, 19.25
2000-01-01T00:00:00Z, 2242579, 19.25
2000-01-01T00:00:00Z, 2243703, 19.19
2000-01-01T00:00:00Z, 2244829, 19.25
2000-01-01T00:00:00Z, 2245953, 19.25
2000-01-01T00:00:00Z, 2247083, 19.25
2000-01-01T00:00:00Z, 2248208, 19.31
2000-01-01T00:00:00Z, 2249333, 19.31
2000-01-01T00:00:00Z, 2250459, 19.31
2000-01-01T00:00:00Z, 2251583, 19.31
2000-01-01T00:00:00Z, 2252712, 19.31
2000-01-01T00:00:00Z, 2253832, 19.38
2000-01-01T00:00:00Z, 2254952, 19.38
2000-01-01T00:00:00Z, 2256072, 19.38
2000-01-01T00:00:00Z, 2257191, 19.38
2000-01-01T00:00:00Z, 2258312, 19.38
2000-01-01T00:00:00Z, 2259432, 19.38
2000-01-01T00:00:00Z, 2260552, 19.44
2000-01-01T00:00:00Z, 2261671, 19.44
2000-01-01T00:00:00Z, 2262792, 19.50
2000-01-01T00:00:00Z, 2263912, 19.44
2000-01-01T00:00:00Z, 2265031, 19.50
2000-01-01T00:00:00Z, 2266151, 19.50
2000-01-01T00:00:00Z, 2267275, 19.50
2000-01-01T00:00:00Z, 2268395, 19.50
2000-01-01T00:00:00Z, 2269515, 19.50
2000-01-01T00:00:00Z, 2270636, 19.50
2000-01-01T00:00:00Z, 2271756, 19.56
2000-01-01T00:00:00Z, 2272876, 19.56
2000-01-01T00:00:00Z, 2273996, 19.56
2000-01-01T00:00:00Z, 2275117, 19.56
2000-01-01T00:00:00Z, 2276237, 19.56
2000-01-01T00:00:00Z, 2277357, 19.63
2000-01-01T00:00:00Z, 2278477, 19.63
2000-01-01T00:00:00Z, 2279598, 19.63
2000-01-01T00:00:00Z, 2280718, 19.69
2000-01-01T00:00:00Z, 2281838, 19.69
2000-01-01T00:00:00Z, 2282961, 19.69
2000-01-01T00:00:00Z, 2284082, 19.69
2000-01-01T00:00:00Z, 2285202, 19.75
2000-01-01T00:00:00Z, 2286322, 19.75
2000-01-01T00:00:00Z, 2287442, 19.75
2000-01-01T00:00:00Z, 2288563, 19.75
2000-01-01T00:00:00Z, 2289683, 19.75
2000-01-01T00:00:00Z, 2290803, 19.75
2000-01-01T00:00:00Z, 2291929, 19.75
2000-01-01T00:00:00Z, 2293049, 19.75
2000-01-01T00:00:00Z, 2294169, 19.81
2000-01-01T00:00:00Z, 2295289, 19.81
2000-01-01T00:00:00Z, 2296410, 19.81
2000-01-01T00:00:00Z, 2297533, 19.81
2000-01-01T00:00:00Z, 2298653, 19.88
2000-01-01T00:00:00Z, 2299773, 19.88
2000-01-01T00:00:00Z, 2300895, 19.88
2000-01-01T00:00:00Z, 2302015, 19.94
2000-01-01T00:00:00Z, 2303135, 19.94
2000-01-01T00:00:00Z, 2304256, 19.94
2000-01-01T00:00:00Z, 2305376, 19.94
2000-01-01T00:00:00Z, 2306496, 20.00
2000-01-01T00:00:00Z, 2307616, 20.00
2000-01-01T00:00:00Z, 2308737, 20.00
2000-01-01T00:00:00Z, 2309857, 20.00
2000-01-01T00:00:00Z, 2310977, 20.06
2000-01-01T00:00:00Z, 2312097, 20.00
2000-01-01T00:00:00Z, 2313221, 20.06
2000-01-01T00:00:00Z, 2314342, 20.06
2000-01-01T00:00:00Z, 2315462, 20.06
2000-01-01T00:00:00Z, 2316582, 20.13
2000-01-01T00:00:00Z, 2317703, 20.13
2000-01-01T00:00:00Z, # Date, millis, spot_meas
